864c9758645fc85a9a6cd9a7833b716a,UNKNOWN,1743858,6039667,2.40
888e59713b9c9693546cbc0b12b750f1,UNKNOWN,170427,212816,0.13
896bbb32a4480f400a7ae4917f7ee8d6,UNKNOWN,330910,451513,0.31
8a37400e66bf1cebf0145e95ee95da7f,UNKNOWN,53991099,49377351,88.50
8b5d9b3669e882f52397b4198b821a8b,UNKNOWN,198823,110025,0.30
90fa3ad6efe2a06a5074e1209c871d57,UNKNOWN,409440,193946,1.02
98c53d2e6e9cbf4a78a258adc529770a,UNKNOWN,1504515,1230675,4.67
9962b2bcc448d1dd5be737b32620a2b8,UNKNOWN,2763038,1567352,3.12
9a910a91c04c8626904f860e09aa74a3,UNKNOWN,452356,244361,0.53
9af99c2ae810a0c5496210d40c232e02,SATISFIABLE,2718925,2661092,0.44
9e272266139445d23331ff680f22ecfa,UNKNOWN,4014203,822067,0.57
ae172b720ce980b1ec5337bfd7d5a8ff,UNKNOWN,7236956,9568477,14.88
b0bdac823fe24b03a84600086b1ae403,UNKNOWN,41017,85923,0.08
b11a27554d39876c91a3f5f4ffd1b113,UNKNOWN,22749485,841018,0.84
b1c44904cf06682f973b60c8282f45e8,UNKNOWN,47877,69830,0.09
b2c92aebc75da8a15a5388b559b85623,UNKNOWN,49059,68978,0.11
b63f00e3eccd98dfa7bae6c4e1e0cdd0,UNKNOWN,1035832,942760,1.39
b6c3ea7749821d1afd11377c5631c3d1,UNKNOWN,600255,382276,0.30
b9bd54b8bef204bdafa168f9a52e0fee,UNKNOWN,301180,226573,0.46
bc3c20b0d585bbea7c6d97d4ae056fc4,UNKNOWN,33603264,30661366,10.78
bc5261f21ea0214543370d2278ae6ecf,UNKNOWN,13716,18698,0.05
be799bc2fa43e6b1b4fefae4ef76bf19,UNKNOWN,211394,190646,0.17
c75da2a1b1be73fff24d160d3c0ac22c,UNKNOWN,1472801,1302977,1.42
c8e2565d26037b35ca703cb2843da60f,UNKNOWN,77518,115174,0.13
c8ec0b61cadcb715e0cd54e1412d3f08,UNKNOWN,52495,52495,0.06
cc1a816e624e9ef4b3d833c5a43d3651,UNKNOWN,154227776,152325978,83.52
ccd3f620c56161946984f5058c47b06f,UNKNOWN,464704,540012,0.26
d1a2352797c89d56f217e8f8ddc64c82,UNKNOWN,90567162,90567162,17.31
d4c69b4ab7d0091d133e834f99c14f62,UNKNOWN,14773131,13880527,10.64
d7503555731fcf87ef1aaee3f6021452,UNKNOWN,235727,86391,0.52
d9767a6ac2e1bfa8d3b28ec4bcf02d38,UNKNOWN,11985047,11800640,9.64
dde9ca6a4ca2c7fe7e7a8b9d8a69f485,UNKNOWN,28110165,38655526,90.70
dea0f4c12895e945f674fa60145b395e,UNKNOWN,14542,20856,0.04
e2892f9fdb14fd31d5d2a1643ae64d01,UNKNOWN,86381,88127,0.10
e8f4058878deb35689f4c4b433961d03,UNSATISFIABLE,24930426,17,15.53
ed66ffc6537c6fcff3ccc195baccd0b2,UNKNOWN,12847592,12847592,17.04
ee3d0bbbe59d1d3d1a087df411d44626,UNKNOWN,14872458,5891006,9.16
ef4508038f0220f285640f4f9f1da640,UNKNOWN,954979,3559053,2.33
f15059d81c66447e21458057acdd7b51,UNKNOWN,440091,426198,3.41
f383abbb44681f47e8d615996e24a670,UNKNOWN,57977779,174132221,75.46
f3bda5fcae82cfa27460df877965eeca,UNKNOWN,650405,706718,1.67
f9b480459e7fa49c4a82fb79e80e1a86,UNKNOWN,26884414,27823042,36.99
fa108e7f41070f816c26768427d05cda,UNKNOWN,260078,260078,0.20
fc708b9e34c48d6902695c875d2c450b,SATISFIABLE,295766,13,0.05
fcbf121fcc2deb7294f9bc8a50218c71,UNKNOWN,359933,633143,0.46
fd0744dcadb87117779f980d02e40b7f,UNKNOWN,574324,574324,0.22
fd92521bd2148c3bd769a64c28caac3c,UNKNOWN,10960044,11088873,5.96
ff70f721ad948efd3a66fa8d6b9d48af,UNSATISFIABLE,108350,15,0.05
