ccd3f620c56161946984f5058c47b06f,UNKNOWN,464704,540029,0.13
d1a2352797c89d56f217e8f8ddc64c82,UNKNOWN,90567162,90567162,4.48
d4c69b4ab7d0091d133e834f99c14f62,UNKNOWN,14773131,14592192,2.55
d7503555731fcf87ef1aaee3f6021452,UNKNOWN,235727,103384,0.22
d9767a6ac2e1bfa8d3b28ec4bcf02d38,UNKNOWN,11985047,11850443,2.32
dde9ca6a4ca2c7fe7e7a8b9d8a69f485,UNKNOWN,28110165,28098302,7.59
dea0f4c12895e945f674fa60145b395e,UNKNOWN,14542,14440,0.01
e2892f9fdb14fd31d5d2a1643ae64d01,UNKNOWN,86381,86381,0.01
e8f4058878deb35689f4c4b433961d03,UNKNOWN,24930426,4485543,7.66
ed66ffc6537c6fcff3ccc195baccd0b2,UNKNOWN,12847592,12847592,2.45
ee3d0bbbe59d1d3d1a087df411d44626,UNKNOWN,14872458,8881573,3.57
ef4508038f0220f285640f4f9f1da640,UNKNOWN,954979,1161107,0.28
f15059d81c66447e21458057acdd7b51,UNKNOWN,440091,434516,0.55
f383abbb44681f47e8d615996e24a670,UNKNOWN,57977779,67495021,10.48
f3bda5fcae82cfa27460df877965eeca,UNKNOWN,650405,566563,0.29
f9b480459e7fa49c4a82fb79e80e1a86,UNKNOWN,26884414,26720368,5.87
fa108e7f41070f816c26768427d05cda,UNKNOWN,260078,260078,0.05
fc708b9e34c48d6902695c875d2c450b,SATISFIABLE,295766,13,0.05
fcbf121fcc2deb7294f9bc8a50218c71,UNKNOWN,359933,633143,0.13
fd0744dcadb87117779f980d02e40b7f,UNKNOWN,574324,574324,0.08
fd92521bd2148c3bd769a64c28caac3c,UNKNOWN,10960044,11056604,1.08
ff70f721ad948efd3a66fa8d6b9d48af,UNSATISFIABLE,108350,15,0.04
